date,away,home,actual_winner,v3_picked,v3_pick_prob,v3_home_prob,v3_away_prob,v3_correct,v3_picked_was_dog,v4_picked,v4_pick_prob,v4_home_prob,v4_away_prob,v4_correct,v4_picked_was_dog,disagreement
2025-08-15,SDP,LAD,LAD,LAD,0.526,0.526,0.5217,1,0,SDP,0.5407,0.5069,0.5407,0,1,1
2025-08-15,TBR,SFG,TBR,SFG,0.5352,0.5352,0.5124,0,0,SFG,0.5399,0.5399,0.5077,0,0,0
2025-08-16,PIT,CHC,CHC,CHC,0.5404,0.5404,0.5072,1,0,PIT,0.5383,0.5093,0.5383,0,1,1
2025-08-16,TEX,TOR,TOR,TEX,0.535,0.5126,0.535,0,0,TEX,0.5243,0.5234,0.5243,0,0,0
2025-08-16,PHI,WAS,WAS,PHI,0.5478,0.4997,0.5478,0,0,PHI,0.5506,0.4969,0.5506,0,0,0
2025-08-16,SEA,NYM,NYM,SEA,0.54,0.5076,0.54,0,0,SEA,0.536,0.5116,0.536,0,0,0
2025-08-16,MIA,BOS,BOS,BOS,0.5398,0.5398,0.5078,1,0,MIA,0.524,0.5237,0.524,0,1,1
2025-08-16,MIL,CIN,MIL,MIL,0.5296,0.518,0.5296,1,0,MIL,0.5449,0.5026,0.5449,1,0,0
2025-08-16,BAL,HOU,HOU,HOU,0.5392,0.5392,0.5034,1,0,HOU,0.5322,0.5322,0.5104,1,0,0
2025-08-16,ATL,CLE,ATL,CLE,0.5397,0.5397,0.5028,0,0,CLE,0.5441,0.5441,0.4985,0,0,0
2025-08-16,CHW,KCR,KCR,KCR,0.5487,0.5487,0.4988,1,0,KCR,0.5737,0.5737,0.4735,1,0,0
2025-08-16,DET,MIN,DET,MIN,0.5288,0.5288,0.5138,0,0,MIN,0.5375,0.5375,0.5051,0,0,0
2025-08-16,NYY,STL,NYY,STL,0.5354,0.5354,0.5072,0,0,STL,0.5406,0.5406,0.502,0,0,0
2025-08-16,ARI,COL,COL,COL,0.5243,0.5243,0.5183,1,0,COL,0.535,0.535,0.5076,1,0,0
2025-08-16,TBR,SFG,TBR,SFG,0.538,0.538,0.5096,0,0,SFG,0.5427,0.5427,0.5048,0,0,0
2025-08-16,SDP,LAD,LAD,LAD,0.5278,0.5278,0.5198,1,0,SDP,0.5397,0.5079,0.5397,0,1,1
2025-08-16,LAA,OAK,OAK,OAK,0.5586,0.5586,0.4888,1,0,OAK,0.5694,0.5694,0.4779,1,0,0
2025-08-17,PHI,WAS,PHI,PHI,0.5461,0.5014,0.5461,1,0,PHI,0.5479,0.4996,0.5479,1,0,0
2025-08-17,MIA,BOS,MIA,BOS,0.5388,0.5388,0.5088,0,0,MIA,0.5245,0.5232,0.5245,1,1,1
2025-08-17,TEX,TOR,TEX,TEX,0.5341,0.5135,0.5341,1,0,TOR,0.5268,0.5268,0.5208,0,1,1
2025-08-17,ATL,CLE,ATL,CLE,0.5387,0.5387,0.5039,0,0,CLE,0.5414,0.5414,0.5011,0,0,0
2025-08-17,MIL,CIN,CIN,MIL,0.5299,0.5177,0.5299,0,0,MIL,0.5431,0.5044,0.5431,0,0,0
2025-08-17,BAL,HOU,BAL,HOU,0.5398,0.5398,0.5028,0,0,HOU,0.5317,0.5317,0.511,0,0,0
2025-08-17,DET,MIN,MIN,MIN,0.5275,0.5275,0.5151,1,0,MIN,0.5341,0.5341,0.5086,1,0,0
2025-08-17,CHW,KCR,KCR,KCR,0.5486,0.5486,0.4989,1,0,KCR,0.5735,0.5735,0.4736,1,0,0
2025-08-17,NYY,STL,NYY,STL,0.5358,0.5358,0.5068,0,0,STL,0.54,0.54,0.5026,0,0,0
2025-08-17,PIT,CHC,CHC,CHC,0.5413,0.5413,0.5063,1,0,PIT,0.5359,0.5117,0.5359,0,1,1
2025-08-17,ARI,COL,COL,COL,0.5232,0.5232,0.5194,1,0,COL,0.5348,0.5348,0.5078,1,0,0
2025-08-17,LAA,OAK,LAA,OAK,0.5564,0.5564,0.491,0,0,OAK,0.5678,0.5678,0.4794,0,0,0
2025-08-17,TBR,SFG,SFG,SFG,0.5345,0.5345,0.5131,1,0,SFG,0.5392,0.5392,0.5083,1,0,0
2025-08-17,SDP,LAD,LAD,SDP,0.5244,0.5232,0.5244,0,0,SDP,0.5446,0.503,0.5446,0,0,0
2025-08-17,SEA,NYM,NYM,SEA,0.5403,0.5072,0.5403,0,0,SEA,0.5355,0.5121,0.5355,0,0,0
2025-08-18,MIL,CHC,MIL,CHC,0.5299,0.5299,0.5127,0,0,MIL,0.5436,0.4989,0.5436,1,1,1
2025-08-18,HOU,DET,DET,DET,0.5329,0.5329,0.5097,1,0,DET,0.5274,0.5274,0.5152,1,0,0
2025-08-18,TOR,PIT,PIT,PIT,0.5311,0.5311,0.5165,1,0,PIT,0.5401,0.5401,0.5075,1,0,0
2025-08-18,STL,MIA,STL,STL,0.5338,0.5138,0.5338,1,0,MIA,0.5293,0.5293,0.5183,0,1,1
2025-08-18,SEA,PHI,PHI,PHI,0.5365,0.5365,0.5111,1,0,PHI,0.5412,0.5412,0.5064,1,0,0
2025-08-18,BAL,BOS,BAL,BOS,0.5394,0.5394,0.5031,0,0,BOS,0.5281,0.5281,0.5145,0,0,0
2025-08-18,CHW,ATL,CHW,ATL,0.5297,0.5297,0.5179,0,0,ATL,0.5359,0.5359,0.5117,0,0,0
2025-08-18,TEX,KCR,KCR,KCR,0.5305,0.5305,0.5171,1,0,KCR,0.5512,0.5512,0.4963,1,0,0
2025-08-18,LAD,COL,COL,COL,0.5228,0.5228,0.5198,1,0,COL,0.5321,0.5321,0.5105,1,0,0
2025-08-18,CIN,LAA,CIN,CIN,0.543,0.5046,0.543,1,0,CIN,0.557,0.4904,0.557,1,0,0
2025-08-18,CLE,ARI,CLE,CLE,0.5304,0.5122,0.5304,1,0,CLE,0.5358,0.5068,0.5358,1,0,0
2025-08-18,SFG,SDP,SFG,SDP,0.5295,0.5295,0.5181,0,0,SDP,0.5414,0.5414,0.5061,0,0,0
2025-08-19,MIL,CHC,CHC,CHC,0.5309,0.5309,0.5117,1,0,MIL,0.5462,0.4963,0.5462,0,1,1
2025-08-19,MIL,CHC,CHC,CHC,0.5309,0.5309,0.5117,1,0,MIL,0.5462,0.4963,0.5462,0,1,1
2025-08-19,HOU,DET,DET,DET,0.5333,0.5333,0.5094,1,0,DET,0.5338,0.5338,0.5088,1,0,0
2025-08-19,TOR,PIT,TOR,PIT,0.5301,0.5301,0.5175,0,0,PIT,0.5403,0.5403,0.5072,0,0,0
2025-08-19,STL,MIA,STL,STL,0.5334,0.5142,0.5334,1,0,MIA,0.5289,0.5289,0.5187,0,1,1
2025-08-19,NYM,WAS,NYM,WAS,0.5305,0.5305,0.5171,0,0,WAS,0.5255,0.5255,0.5221,0,0,0
2025-08-19,SEA,PHI,PHI,PHI,0.5365,0.5365,0.5111,1,0,PHI,0.5424,0.5424,0.5052,1,0,0
2025-08-19,BAL,BOS,BAL,BOS,0.5387,0.5387,0.5039,0,0,BOS,0.5275,0.5275,0.5151,0,0,0
2025-08-19,CHW,ATL,ATL,ATL,0.5268,0.5268,0.5208,1,0,ATL,0.5327,0.5327,0.5149,1,0,0
2025-08-19,NYY,TBR,NYY,NYY,0.5243,0.5184,0.5243,1,0,TBR,0.5286,0.5286,0.514,0,1,1
2025-08-19,TEX,KCR,KCR,KCR,0.5305,0.5305,0.5171,1,0,KCR,0.5506,0.5506,0.4969,1,0,0
2025-08-19,OAK,MIN,OAK,MIN,0.5304,0.5304,0.5122,0,0,MIN,0.5288,0.5288,0.5138,0,0,0
2025-08-19,LAD,COL,LAD,COL,0.5218,0.5218,0.5209,0,0,COL,0.5292,0.5292,0.5134,0,0,0
2025-08-19,CIN,LAA,CIN,CIN,0.5411,0.5065,0.5411,1,0,CIN,0.5583,0.4891,0.5583,1,0,0
2025-08-19,CLE,ARI,ARI,CLE,0.5323,0.5103,0.5323,0,0,CLE,0.5375,0.5051,0.5375,0,0,0
2025-08-19,SFG,SDP,SDP,SDP,0.5288,0.5288,0.5188,1,0,SDP,0.5407,0.5407,0.5069,1,0,0
2025-08-20,TOR,PIT,PIT,PIT,0.5338,0.5338,0.5138,1,0,PIT,0.5461,0.5461,0.5014,1,0,0
2025-08-20,SEA,PHI,PHI,PHI,0.5354,0.5354,0.5121,1,0,PHI,0.5426,0.5426,0.5049,1,0,0
2025-08-20,HOU,DET,DET,DET,0.5335,0.5335,0.5091,1,0,DET,0.5364,0.5364,0.5062,1,0,0
2025-08-20,CLE,ARI,ARI,CLE,0.5304,0.5122,0.5304,0,0,CLE,0.5344,0.5082,0.5344,0,0,0
2025-08-20,STL,MIA,MIA,STL,0.5339,0.5137,0.5339,0,0,MIA,0.5283,0.5283,0.5193,1,1,1
2025-08-20,NYM,WAS,WAS,WAS,0.5283,0.5283,0.5193,1,0,NYM,0.527,0.5206,0.527,0,1,1
2025-08-20,CHW,ATL,ATL,ATL,0.5308,0.5308,0.5168,1,0,ATL,0.539,0.539,0.5086,1,0,0
2025-08-20,NYY,TBR,NYY,NYY,0.5241,0.5185,0.5241,1,0,TBR,0.524,0.524,0.5186,0,1,1
2025-08-20,TEX,KCR,TEX,KCR,0.5307,0.5307,0.5169,0,0,KCR,0.5493,0.5493,0.4982,0,0,0
2025-08-20,OAK,MIN,OAK,MIN,0.5323,0.5323,0.5103,0,0,MIN,0.5266,0.5266,0.516,0,0,0
2025-08-20,MIL,CHC,CHC,CHC,0.5321,0.5321,0.5106,1,0,MIL,0.5428,0.4997,0.5428,0,1,1
2025-08-20,LAD,COL,COL,COL,0.523,0.523,0.5197,1,0,COL,0.5275,0.5275,0.5151,1,0,0
2025-08-20,CIN,LAA,LAA,CIN,0.5399,0.5077,0.5399,0,0,CIN,0.5606,0.4868,0.5606,0,0,0
2025-08-20,SFG,SDP,SDP,SDP,0.5283,0.5283,0.5193,1,0,SDP,0.5402,0.5402,0.5074,1,0,0
2025-08-21,OAK,MIN,OAK,MIN,0.5319,0.5319,0.5107,0,0,MIN,0.5262,0.5262,0.5164,0,0,0
2025-08-21,TEX,KCR,KCR,KCR,0.5322,0.5322,0.5154,1,0,KCR,0.5498,0.5498,0.4977,1,0,0
2025-08-21,MIL,CHC,MIL,CHC,0.5308,0.5308,0.5119,0,0,MIL,0.5449,0.4976,0.5449,1,1,1
2025-08-21,LAD,COL,LAD,LAD,0.5223,0.5203,0.5223,1,0,COL,0.5288,0.5288,0.5138,0,1,1
2025-08-21,NYM,WAS,WAS,WAS,0.5304,0.5304,0.5172,1,0,NYM,0.5251,0.5225,0.5251,0,1,1
2025-08-21,SFG,SDP,SDP,SDP,0.5251,0.5251,0.5225,1,0,SDP,0.537,0.537,0.5106,1,0,0
2025-08-21,HOU,BAL,HOU,HOU,0.5279,0.5147,0.5279,1,0,BAL,0.532,0.532,0.5107,0,1,1
2025-08-21,BOS,NYY,BOS,NYY,0.5326,0.5326,0.51,0,0,NYY,0.5334,0.5334,0.5092,0,0,0
2025-08-21,STL,TBR,STL,STL,0.5233,0.5193,0.5233,1,0,TBR,0.526,0.526,0.5167,0,1,1
2025-08-22,COL,PIT,PIT,PIT,0.5402,0.5402,0.5074,1,0,PIT,0.5501,0.5501,0.4974,1,0,0
2025-08-22,WAS,PHI,WAS,PHI,0.5563,0.5563,0.4911,0,0,PHI,0.5668,0.5668,0.4804,0,0,0
2025-08-22,HOU,BAL,HOU,HOU,0.5261,0.5165,0.5261,1,0,BAL,0.533,0.533,0.5096,0,1,1
2025-08-22,BOS,NYY,BOS,NYY,0.5307,0.5307,0.512,0,0,NYY,0.5289,0.5289,0.5137,0,0,0
2025-08-22,KCR,DET,DET,KCR,0.525,0.5226,0.525,0,0,KCR,0.5503,0.4972,0.5503,0,0,0
2025-08-22,TOR,MIA,TOR,MIA,0.5278,0.5278,0.5198,0,0,MIA,0.5314,0.5314,0.5162,0,0,0
2025-08-22,NYM,ATL,NYM,ATL,0.5308,0.5308,0.5168,0,0,ATL,0.5334,0.5334,0.5142,0,0,0
2025-08-22,STL,TBR,TBR,STL,0.524,0.5187,0.524,0,0,TBR,0.5254,0.5254,0.5172,1,1,1
2025-08-22,MIN,CHW,MIN,MIN,0.5354,0.5122,0.5354,1,0,MIN,0.531,0.5166,0.531,1,0,0
2025-08-22,CLE,TEX,TEX,CLE,0.5262,0.5164,0.5262,0,0,CLE,0.5221,0.5205,0.5221,0,0,0
2025-08-22,SFG,MIL,MIL,MIL,0.5298,0.5298,0.5178,1,0,MIL,0.5433,0.5433,0.5043,1,0,0
2025-08-22,CHC,LAA,CHC,CHC,0.5505,0.497,0.5505,1,0,CHC,0.5499,0.4976,0.5499,1,0,0
2025-08-22,CIN,ARI,ARI,ARI,0.5286,0.5286,0.519,1,0,CIN,0.5243,0.5233,0.5243,0,1,1
2025-08-22,LAD,SDP,SDP,SDP,0.5307,0.5307,0.5169,1,0,SDP,0.5469,0.5469,0.5006,1,0,0
2025-08-22,OAK,SEA,SEA,SEA,0.5362,0.5362,0.5064,1,0,SEA,0.5279,0.5279,0.5147,1,0,0
2025-08-23,BOS,NYY,BOS,NYY,0.5307,0.5307,0.5119,0,0,NYY,0.5284,0.5284,0.5142,0,0,0
2025-08-23,TOR,MIA,TOR,MIA,0.529,0.529,0.5186,0,0,MIA,0.5324,0.5324,0.5152,0,0,0
2025-08-23,WAS,PHI,PHI,PHI,0.5541,0.5541,0.4934,1,0,PHI,0.5636,0.5636,0.4837,1,0,0
2025-08-23,KCR,DET,DET,DET,0.5249,0.5249,0.5227,1,0,KCR,0.5449,0.5026,0.5449,0,1,1
2025-08-23,COL,PIT,PIT,PIT,0.5394,0.5394,0.5082,1,0,PIT,0.5539,0.5539,0.4935,1,0,0
2025-08-23,HOU,BAL,HOU,HOU,0.5289,0.5137,0.5289,1,0,BAL,0.5307,0.5307,0.5119,0,1,1
2025-08-23,CLE,TEX,TEX,CLE,0.5241,0.5185,0.5241,0,0,TEX,0.5223,0.5223,0.5203,1,1,1
2025-08-23,MIN,CHW,CHW,MIN,0.5358,0.5118,0.5358,0,0,MIN,0.5327,0.5149,0.5327,0,0,0
2025-08-23,SFG,MIL,SFG,MIL,0.5295,0.5295,0.5181,0,0,MIL,0.5421,0.5421,0.5055,0,0,0
2025-08-23,NYM,ATL,NYM,ATL,0.5306,0.5306,0.517,0,0,ATL,0.5316,0.5316,0.516,0,0,0
2025-08-23,CIN,ARI,ARI,ARI,0.5288,0.5288,0.5188,1,0,ARI,0.5244,0.5244,0.5232,1,0,0
2025-08-23,LAD,SDP,SDP,SDP,0.5339,0.5339,0.5137,1,0,SDP,0.5514,0.5514,0.4961,1,0,0
2025-08-23,CHC,LAA,CHC,CHC,0.5522,0.4953,0.5522,1,0,CHC,0.5512,0.4962,0.5512,1,0,0
2025-08-23,OAK,SEA,OAK,SEA,0.5396,0.5396,0.5029,0,0,SEA,0.532,0.532,0.5106,0,0,0
2025-08-24,COL,PIT,PIT,PIT,0.5386,0.5386,0.509,1,0,PIT,0.5553,0.5553,0.4922,1,0,0
2025-08-24,STL,TBR,TBR,STL,0.5234,0.5192,0.5234,0,0,TBR,0.5276,0.5276,0.515,1,1,1
2025-08-24,HOU,BAL,BAL,HOU,0.5251,0.5175,0.5251,0,0,BAL,0.5323,0.5323,0.5103,1,1,1
2025-08-24,WAS,PHI,PHI,PHI,0.5533,0.5533,0.4941,1,0,PHI,0.5631,0.5631,0.4842,1,0,0
2025-08-24,NYM,ATL,ATL,ATL,0.5284,0.5284,0.5192,1,0,ATL,0.5258,0.5258,0.5218,1,0,0
2025-08-24,KCR,DET,KCR,DET,0.5249,0.5249,0.5227,0,0,KCR,0.544,0.5036,0.544,1,1,1
2025-08-24,TOR,MIA,MIA,MIA,0.5299,0.5299,0.5177,1,0,MIA,0.5343,0.5343,0.5132,1,0,0
2025-08-24,MIN,CHW,CHW,MIN,0.5358,0.5118,0.5358,0,0,MIN,0.533,0.5146,0.533,0,0,0
2025-08-24,SFG,MIL,SFG,MIL,0.5284,0.5284,0.5192,0,0,MIL,0.5401,0.5401,0.5075,0,0,0
2025-08-24,CLE,TEX,TEX,CLE,0.5253,0.5173,0.5253,0,0,TEX,0.5246,0.5246,0.518,1,1,1
2025-08-24,CHC,LAA,CHC,CHC,0.551,0.4964,0.551,1,0,CHC,0.5533,0.4942,0.5533,1,0,0
2025-08-24,CIN,ARI,CIN,ARI,0.5293,0.5293,0.5183,0,0,ARI,0.5254,0.5254,0.5222,0,0,0
2025-08-24,LAD,SDP,LAD,SDP,0.5335,0.5335,0.5141,0,0,SDP,0.5532,0.5532,0.4943,0,0,0
2025-08-24,OAK,SEA,SEA,SEA,0.5391,0.5391,0.5035,1,0,SEA,0.5296,0.5296,0.5131,1,0,0
2025-08-24,BOS,NYY,NYY,NYY,0.53,0.53,0.5126,1,0,NYY,0.5236,0.5236,0.5191,1,0,0
2025-08-25,BOS,BAL,BOS,BOS,0.5289,0.5137,0.5289,1,0,BAL,0.5215,0.5215,0.5211,0,1,1
2025-08-25,TBR,CLE,TBR,CLE,0.5382,0.5382,0.5044,0,0,CLE,0.5344,0.5344,0.5082,0,0,0
2025-08-25,ATL,MIA,MIA,MIA,0.5316,0.5316,0.516,1,0,MIA,0.5368,0.5368,0.5108,1,0,0
2025-08-25,WAS,NYY,NYY,NYY,0.5397,0.5397,0.5078,1,0,NYY,0.5424,0.5424,0.5051,1,0,0
2025-08-25,MIN,TOR,TOR,TOR,0.5241,0.5241,0.5235,1,0,TOR,0.5333,0.5333,0.5143,1,0,0
2025-08-25,PHI,NYM,NYM,PHI,0.533,0.5146,0.533,0,0,PHI,0.5275,0.5201,0.5275,0,0,0
2025-08-25,KCR,CHW,CHW,KCR,0.5352,0.5124,0.5352,0,0,KCR,0.5603,0.4871,0.5603,0,0,0
2025-08-25,ARI,MIL,MIL,MIL,0.5424,0.5424,0.5001,1,0,MIL,0.56,0.56,0.4824,1,0,0
2025-08-25,PIT,STL,STL,STL,0.5352,0.5352,0.5124,1,0,PIT,0.5447,0.5028,0.5447,0,1,1
2025-08-25,LAA,TEX,LAA,TEX,0.5622,0.5622,0.4851,0,0,TEX,0.5834,0.5834,0.4635,0,0,0
2025-08-25,SDP,SEA,SEA,SEA,0.5252,0.5252,0.5224,1,0,SDP,0.5464,0.5012,0.5464,0,1,1
2025-08-25,DET,OAK,OAK,OAK,0.5217,0.5217,0.5209,1,0,DET,0.524,0.5187,0.524,0,1,1
2025-08-25,CIN,LAD,LAD,LAD,0.5328,0.5328,0.5148,1,0,LAD,0.5275,0.5275,0.5201,1,0,0
2025-08-26,BOS,BAL,BOS,BOS,0.5297,0.5129,0.5297,1,0,BOS,0.526,0.5166,0.526,1,0,0
2025-08-26,TBR,CLE,CLE,CLE,0.5369,0.5369,0.5057,1,0,CLE,0.5302,0.5302,0.5124,1,0,0
2025-08-26,ATL,MIA,ATL,MIA,0.5308,0.5308,0.5168,0,0,MIA,0.5354,0.5354,0.5122,0,0,0
2025-08-26,WAS,NYY,NYY,NYY,0.541,0.541,0.5066,1,0,NYY,0.5454,0.5454,0.5021,1,0,0
2025-08-26,MIN,TOR,MIN,MIN,0.5263,0.5213,0.5263,1,0,TOR,0.5315,0.5315,0.5161,0,1,1
2025-08-26,PHI,NYM,NYM,PHI,0.5354,0.5122,0.5354,0,0,PHI,0.525,0.5226,0.525,0,0,0
2025-08-26,KCR,CHW,KCR,KCR,0.5391,0.5085,0.5391,1,0,KCR,0.5641,0.4832,0.5641,1,0,0
2025-08-26,ARI,MIL,MIL,MIL,0.5405,0.5405,0.5021,1,0,MIL,0.5575,0.5575,0.4849,1,0,0
2025-08-26,PIT,STL,PIT,STL,0.5372,0.5372,0.5104,0,0,PIT,0.543,0.5046,0.543,1,1,1
2025-08-26,LAA,TEX,TEX,TEX,0.5616,0.5616,0.4857,1,0,TEX,0.582,0.582,0.465,1,0,0
2025-08-26,COL,HOU,COL,HOU,0.5279,0.5279,0.5147,0,0,COL,0.5237,0.519,0.5237,1,1,1
2025-08-26,SDP,SEA,SDP,SEA,0.5263,0.5263,0.5213,0,0,SDP,0.5456,0.5019,0.5456,1,1,1
2025-08-26,CHC,SFG,SFG,SFG,0.5259,0.5259,0.5218,1,0,SFG,0.5469,0.5469,0.5007,1,0,0
2025-08-26,DET,OAK,OAK,OAK,0.5219,0.5219,0.5207,1,0,DET,0.5271,0.5155,0.5271,0,1,1
2025-08-26,CIN,LAD,LAD,LAD,0.5345,0.5345,0.5131,1,0,LAD,0.532,0.532,0.5156,1,0,0
2025-08-27,WAS,NYY,NYY,NYY,0.548,0.548,0.4995,1,0,NYY,0.5748,0.5748,0.4723,1,0,0
2025-08-27,TBR,CLE,CLE,CLE,0.5546,0.5546,0.4928,1,0,CLE,0.5792,0.5792,0.4678,1,0,0
2025-08-27,ATL,MIA,ATL,MIA,0.5316,0.5316,0.5111,0,0,MIA,0.5232,0.5232,0.5194,0,0,0
2025-08-27,SDP,SEA,SEA,SDP,0.5254,0.5172,0.5254,0,0,SDP,0.5309,0.5117,0.5309,0,0,0
2025-08-27,BOS,BAL,BOS,BOS,0.5305,0.5121,0.5305,1,0,BOS,0.5308,0.5118,0.5308,1,0,0
2025-08-27,MIN,TOR,TOR,TOR,0.5215,0.5215,0.5211,1,0,TOR,0.536,0.536,0.5066,1,0,0
2025-08-27,PHI,NYM,NYM,PHI,0.5276,0.515,0.5276,0,0,PHI,0.5234,0.5192,0.5234,0,0,0
2025-08-27,KCR,CHW,KCR,KCR,0.5283,0.5143,0.5283,1,0,KCR,0.5283,0.5143,0.5283,1,0,0
2025-08-27,ARI,MIL,ARI,MIL,0.5408,0.5408,0.5018,0,0,MIL,0.5588,0.5588,0.4836,0,0,0
2025-08-27,PIT,STL,PIT,STL,0.5318,0.5318,0.5108,0,0,PIT,0.5297,0.5129,0.5297,1,1,1
2025-08-27,LAA,TEX,TEX,TEX,0.5394,0.5394,0.5032,1,0,TEX,0.5472,0.5472,0.4954,1,0,0
2025-08-27,COL,HOU,HOU,HOU,0.5301,0.5301,0.5125,1,0,HOU,0.5218,0.5218,0.5208,1,0,0
2025-08-27,CIN,LAD,LAD,CIN,0.5252,0.5174,0.5252,0,0,LAD,0.523,0.523,0.5196,1,1,1
2025-08-27,CHC,SFG,SFG,SFG,0.5214,0.5214,0.5212,1,0,SFG,0.5383,0.5383,0.5043,1,0,0
2025-08-27,DET,OAK,OAK,OAK,0.5256,0.5256,0.517,1,0,DET,0.5234,0.5192,0.5234,0,1,1
2025-08-28,BOS,BAL,BOS,BOS,0.5305,0.5121,0.5305,1,0,BOS,0.5364,0.5062,0.5364,1,0,0
2025-08-28,COL,HOU,HOU,HOU,0.5305,0.5305,0.5121,1,0,HOU,0.5266,0.5266,0.516,1,0,0
2025-08-28,ARI,MIL,ARI,MIL,0.5412,0.5412,0.5014,0,0,MIL,0.5577,0.5577,0.4847,0,0,0
2025-08-28,PIT,STL,STL,STL,0.5329,0.5329,0.5097,1,0,PIT,0.5285,0.5141,0.5285,0,1,1
2025-08-28,CHC,SFG,SFG,SFG,0.5215,0.5215,0.5211,1,0,SFG,0.538,0.538,0.5046,1,0,0
2025-08-28,ATL,PHI,PHI,PHI,0.5358,0.5358,0.5068,1,0,PHI,0.5348,0.5348,0.5078,1,0,0
2025-08-28,MIA,NYM,MIA,MIA,0.5234,0.5192,0.5234,1,0,NYM,0.5314,0.5314,0.5112,0,1,1
2025-08-28,NYY,CHW,NYY,NYY,0.5342,0.5133,0.5342,1,0,NYY,0.5561,0.4913,0.5561,1,0,0
2025-08-29,STL,CIN,STL,STL,0.5239,0.5188,0.5239,1,0,STL,0.5218,0.5208,0.5218,1,0,0
2025-08-29,TBR,WAS,TBR,WAS,0.5322,0.5322,0.5154,0,0,WAS,0.5446,0.5446,0.503,0,0,0
2025-08-29,ATL,PHI,PHI,PHI,0.5357,0.5357,0.5069,1,0,PHI,0.5417,0.5417,0.5009,1,0,0
2025-08-29,MIL,TOR,MIL,MIL,0.5269,0.5157,0.5269,1,0,MIL,0.5305,0.5121,0.5305,1,0,0
2025-08-29,PIT,BOS,PIT,BOS,0.5303,0.5303,0.5123,0,0,BOS,0.5219,0.5219,0.5208,0,0,0
2025-08-29,SEA,CLE,CLE,CLE,0.5474,0.5474,0.5001,1,0,CLE,0.5554,0.5554,0.492,1,0,0
2025-08-29,MIA,NYM,NYM,MIA,0.522,0.5206,0.522,0,0,NYM,0.5362,0.5362,0.5064,1,1,1
2025-08-29,NYY,CHW,NYY,NYY,0.5345,0.5131,0.5345,1,0,NYY,0.557,0.4904,0.557,1,0,0
2025-08-29,LAA,HOU,HOU,HOU,0.5425,0.5425,0.5,1,0,HOU,0.5443,0.5443,0.4983,1,0,0
2025-08-29,DET,KCR,DET,KCR,0.5342,0.5342,0.5084,0,0,KCR,0.5346,0.5346,0.508,0,0,0
2025-08-29,SDP,MIN,MIN,SDP,0.5303,0.5123,0.5303,0,0,SDP,0.5345,0.5081,0.5345,0,0,0
2025-08-29,CHC,COL,CHC,CHC,0.5372,0.5054,0.5372,1,0,COL,0.5231,0.5231,0.5196,0,1,1
2025-08-29,TEX,OAK,TEX,TEX,0.5312,0.5114,0.5312,1,0,TEX,0.5392,0.5034,0.5392,1,0,0
2025-08-29,ARI,LAD,ARI,LAD,0.5399,0.5399,0.5026,0,0,LAD,0.5386,0.5386,0.504,0,0,0
2025-08-29,BAL,SFG,SFG,SFG,0.5384,0.5384,0.5042,1,0,SFG,0.5459,0.5459,0.4967,1,0,0
2025-08-30,MIL,TOR,MIL,MIL,0.5294,0.5132,0.5294,1,0,MIL,0.5372,0.5054,0.5372,1,0,0
2025-08-30,TBR,WAS,TBR,WAS,0.5318,0.5318,0.5158,0,0,WAS,0.5442,0.5442,0.5033,0,0,0
2025-08-30,PIT,BOS,PIT,BOS,0.5287,0.5287,0.5139,0,0,PIT,0.5266,0.516,0.5266,1,1,1
2025-08-30,MIA,NYM,MIA,NYM,0.5215,0.5215,0.5211,0,0,NYM,0.5403,0.5403,0.5023,0,0,0
2025-08-30,ATL,PHI,PHI,PHI,0.537,0.537,0.5056,1,0,PHI,0.5394,0.5394,0.5031,1,0,0
2025-08-30,STL,CIN,STL,STL,0.5235,0.5191,0.5235,1,0,STL,0.522,0.5207,0.522,1,0,0
2025-08-30,LAA,HOU,LAA,HOU,0.5387,0.5387,0.5039,0,0,HOU,0.5406,0.5406,0.502,0,0,0
2025-08-30,SDP,MIN,SDP,SDP,0.5294,0.5132,0.5294,1,0,SDP,0.532,0.5106,0.532,1,0,0
2025-08-30,NYY,CHW,NYY,NYY,0.5312,0.5164,0.5312,1,0,NYY,0.5535,0.4939,0.5535,1,0,0
2025-08-30,DET,KCR,KCR,KCR,0.5348,0.5348,0.5078,1,0,KCR,0.5358,0.5358,0.5068,1,0,0
2025-08-30,SEA,CLE,CLE,CLE,0.5495,0.5495,0.498,1,0,CLE,0.5567,0.5567,0.4908,1,0,0
2025-08-30,BAL,SFG,BAL,SFG,0.542,0.542,0.5006,0,0,SFG,0.5489,0.5489,0.4936,0,0,0
2025-08-30,CHC,COL,CHC,CHC,0.5371,0.5055,0.5371,1,0,COL,0.526,0.526,0.5166,0,1,1
2025-08-30,ARI,LAD,ARI,LAD,0.5383,0.5383,0.5043,0,0,LAD,0.536,0.536,0.5066,0,0,0
2025-08-30,TEX,OAK,TEX,TEX,0.5332,0.5094,0.5332,1,0,TEX,0.5412,0.5014,0.5412,1,0,0
2025-08-31,STL,CIN,CIN,STL,0.5224,0.5202,0.5224,0,0,STL,0.5244,0.5183,0.5244,0,0,0
2025-08-31,SDP,MIN,MIN,SDP,0.5308,0.5119,0.5308,0,0,SDP,0.5343,0.5083,0.5343,0,0,0
